date,latitude,longitude,NO2_column_density_mol_m2
2026-08-25,24.79930555555571,67.60486111111095,3.8858983e-05
2026-08-25,24.76458333333349,66.67728174603175,1.4396714e-05
2026-08-25,24.76458333333349,66.78640873015871,1.4737646e-05
2026-08-25,24.76458333333349,66.84097222222219,2.3661538e-05
2026-08-25,24.76458333333349,66.89553571428567,2.6488218e-05
2026-08-25,24.76458333333349,66.95009920634917,1.9207298e-05
2026-08-25,24.76458333333349,67.00466269841264,2.4297236e-05
2026-08-25,24.76458333333349,67.05922619047612,2.7545859e-05
2026-08-25,24.76458333333349,67.1137896825396,2.7545859e-05
2026-08-25,24.76458333333349,67.22291666666658,2.725889e-05
2026-08-25,24.76458333333349,67.27748015873006,3.2764612e-05
2026-08-25,24.76458333333349,67.33204365079354,2.9946621e-05
2026-08-25,24.76458333333349,67.38660714285703,2.9946621e-05
2026-08-25,24.76458333333349,67.44117063492051,2.9325669e-05
2026-08-25,24.76458333333349,67.49573412698399,2.355192e-05
2026-08-25,24.76458333333349,67.55029761904747,3.6032918e-05
2026-08-25,24.76458333333349,67.60486111111095,2.474809e-05
